"departamento","municipio","codigo_dane","armas_medios","fecha_hecho","genero","grupo_etario","cantidad","delito"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","29/04/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"NORTE DE SANTANDER","Los Patios","54405000","NO REPORTADO","12/07/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","20/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","08/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001002","NO REPORTADO","07/05/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","02/10/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"RISARALDA","Pereira (CT)","66001000","NO REPORTADO","07/04/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"NARIÑO","Magüi","52427000","NO REPORTADO","05/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"CAQUETÁ","San Vicente del Caguán","18753000","NO REPORTADO","14/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"CAQUETÁ","San José del Fragua","18610000","NO REPORTADO","24/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","22/08/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","22/10/2012","MASCULINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"GUAVIARE","Calamar","95015000","NO REPORTADO","13/03/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"NARIÑO","Ipiales","52356000","NO REPORTADO","25/10/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"ANTIOQUIA","Apartadó","05045000","NO REPORTADO","26/11/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SANTANDER","San Gil","68679000","NO REPORTADO","16/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"RISARALDA","Apía","66045000","NO REPORTADO","21/05/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"RISARALDA","Belén de Umbría","66088000","NO REPORTADO","03/10/2012","FEMENINO","MENORES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"RISARALDA","La Celia","66383000","NO REPORTADO","12/07/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","25/07/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC"
"META","Villavicencio (CT)","50001000","NO REPORTADO","08/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"SANTANDER","Piedecuesta","68547000","NO REPORTADO","02/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","14/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"SANTANDER","Girón","68307000","NO REPORTADO","28/11/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"TOLIMA","Ibagué (CT)","73001000","NO REPORTADO","09/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"TOLIMA","Carmen de Apicalá","73148000","NO REPORTADO","09/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","25/04/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","26/04/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","29/04/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","01/05/2012","MASCULINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","25/05/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","31/05/2012","MASCULINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Villa del Rosario","54874000","NO REPORTADO","11/06/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/03/2012","MASCULINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","20/03/2012","MASCULINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","26/04/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","09/03/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"VALLE","Sevilla","76736000","NO REPORTADO","11/09/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"SUCRE","Sampués","70670000","NO REPORTADO","27/11/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"NORTE DE SANTANDER","El Zulia","54261000","NO REPORTADO","17/01/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","28/11/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"VALLE","Tuluá","76834000","NO REPORTADO","18/04/2012","MASCULINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"SANTANDER","California","68132000","NO REPORTADO","28/11/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"HUILA","San Agustín","41668000","NO REPORTADO","03/07/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"HUILA","San Agustín","41668000","NO REPORTADO","26/11/2012","MASCULINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"TOLIMA","Ibagué (CT)","73001000","NO REPORTADO","03/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/12/2012","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"ANTIOQUIA","Apartadó","05045000","NO REPORTADO","19/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"HUILA","Neiva (CT)","41001000","NO REPORTADO","01/12/2012","MASCULINO","MENORES","1","ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","23/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"CALDAS","Victoria","17867000","NO REPORTADO","16/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"CALDAS","Aguadas","17013000","NO REPORTADO","06/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SANTANDER","Piedecuesta","68547000","NO REPORTADO","25/02/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"CAQUETÁ","Florencia (CT)","18001000","NO REPORTADO","04/12/2012","MASCULINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"CAQUETÁ","Puerto Rico","18592000","NO REPORTADO","01/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"CAQUETÁ","Valparaíso","18860000","NO REPORTADO","29/11/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"SANTANDER","Piedecuesta","68547000","NO REPORTADO","02/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"ANTIOQUIA","Medellín (CT)","05001000","NO REPORTADO","29/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ANTIOQUIA","Amagá","05030000","NO REPORTADO","16/01/2013","MASCULINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","28/08/2012","MASCULINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","28/09/2012","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","18/07/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","18/07/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","25/07/2012","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","01/07/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","10/08/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ANTIOQUIA","Medellín (CT)","05001000","NO REPORTADO","21/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"SANTANDER","Málaga","68432000","NO REPORTADO","23/02/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","24/02/2013","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"MAGDALENA","Santa Marta (CT)","47001000","NO REPORTADO","18/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"ANTIOQUIA","Bello","05088000","NO REPORTADO","18/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"VALLE","Cali (CT)","76001000","NO REPORTADO","04/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"SANTANDER","Girón","68307000","NO REPORTADO","01/01/2013","MASCULINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOYACÁ","Tunja (CT)","15001000","NO REPORTADO","18/02/2013","MASCULINO","ADOLESCENTES","1","ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES"
"BOYACÁ","Guateque","15322000","NO REPORTADO","08/02/2013","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"CALDAS","La Dorada","17380000","NO REPORTADO","31/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","26/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","24/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","02/11/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","04/02/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","23/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"META","San Carlos de Guaroa","50680000","NO REPORTADO","17/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"GUAJIRA","Maicao","44430000","NO REPORTADO","02/02/2012","FEMENINO","MENORES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"CAQUETÁ","Cartagena del Chairá","18150000","NO REPORTADO","10/10/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"CAQUETÁ","San Vicente del Caguán","18753000","NO REPORTADO","02/04/2012","MASCULINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","30/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"CAQUETÁ","Valparaíso","18860000","NO REPORTADO","10/05/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"CAQUETÁ","El Doncello","18247000","NO REPORTADO","22/06/2012","MASCULINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"VALLE","Yumbo","76892000","NO REPORTADO","22/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Cali (CT)","76001000","NO REPORTADO","31/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","25/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"CHOCÓ","San José del Palmar","27660000","NO REPORTADO","13/02/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Cali (CT)","76001000","NO REPORTADO","12/02/2013","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","13/02/2013","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Cali (CT)","76001000","NO REPORTADO","09/01/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"CALDAS","Anserma","17042000","NO REPORTADO","01/02/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"VALLE","Cali (CT)","76001000","NO REPORTADO","17/02/2013","MASCULINO","ADOLESCENTES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"VALLE","Tuluá","76834000","NO REPORTADO","17/11/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Cali (CT)","76001000","NO REPORTADO","09/02/2013","MASCULINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","29/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"VALLE","Cali (CT)","76001000","NO REPORTADO","27/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","21/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/12/2012","MASCULINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/12/2012","MASCULINO","ADULTOS","1","ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR"
"RISARALDA","Santa Rosa de Cabal","66682000","NO REPORTADO","13/04/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","30/01/2013","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"RISARALDA","Belén de Umbría","66088000","NO REPORTADO","29/01/2012","FEMENINO","MENORES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"RISARALDA","Mistrató","66456000","NO REPORTADO","03/02/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"RISARALDA","Santa Rosa de Cabal","66682000","NO REPORTADO","12/03/2012","MASCULINO","MENORES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"RISARALDA","Santa Rosa de Cabal","66682000","NO REPORTADO","25/06/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"VALLE","Palmira","76520000","NO REPORTADO","16/01/2013","MASCULINO","ADOLESCENTES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","22/12/2012","MASCULINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Cali (CT)","76001000","NO REPORTADO","09/01/2013","MASCULINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"HUILA","Paicol","41518000","NO REPORTADO","15/12/2012","FEMENINO","ADOLESCENTES","1","ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"CHOCÓ","Unguía","27800000","NO REPORTADO","26/08/2012","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","05/01/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/01/2013","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/01/2013","FEMENINO","MENORES","1","ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","13/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","13/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOLÍVAR","Cartagena (CT)","13001000","NO REPORTADO","28/12/2012","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"CUNDINAMARCA","Soacha","25754000","NO REPORTADO","16/01/2013","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"TOLIMA","Ibagué (CT)","73001000","NO REPORTADO","09/01/2013","FEMENINO","MENORES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"QUINDÍO","Circasia","63190000","NO REPORTADO","08/12/2012","MASCULINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Armenia (CT)","63001000","NO REPORTADO","25/12/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Calarca","63130000","NO REPORTADO","03/07/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"QUINDÍO","Calarca","63130000","NO REPORTADO","20/11/2012","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"VALLE","Cali (CT)","76001000","NO REPORTADO","01/12/2011","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SANTANDER","Málaga","68432000","NO REPORTADO","25/11/2012","MASCULINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"SUCRE","Corozal","70215000","NO REPORTADO","09/01/2013","MASCULINO","MENORES","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
