"departamento","municipio","codigo_dane","armas_medios","fecha_hecho","genero","grupo_etario","tipo_de_hurto","cantidad"
"META","Villavicencio (CT)","50001000","ARMA BLANCA / CORTOPUNZANTE","16/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"TOLIMA","Ibagué (CT)","73001000","ARMA BLANCA / CORTOPUNZANTE","22/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","16/04/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"NARIÑO","Pasto (CT)","52001000","ARMA BLANCA / CORTOPUNZANTE","27/04/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","03/05/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NORTE DE SANTANDER","Ocaña","54498000","ARMA BLANCA / CORTOPUNZANTE","17/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","10/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","La Plata","41396000","ARMA BLANCA / CORTOPUNZANTE","27/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","18/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","12/05/2023","MASCULINO","ADOLESCENTES","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","09/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Sevilla","76736028","ARMA BLANCA / CORTOPUNZANTE","18/02/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Soledad","08758000","ARMA BLANCA / CORTOPUNZANTE","27/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","09/09/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"GUAJIRA","Riohacha (CT)","44001000","ARMA BLANCA / CORTOPUNZANTE","01/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","17/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","06/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","04/10/2023","FEMENINO","ADOLESCENTES","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","06/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Rivera","41615000","ARMA BLANCA / CORTOPUNZANTE","11/09/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","05/05/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CALDAS","Palestina","17524000","ARMA BLANCA / CORTOPUNZANTE","15/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","15/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","San Andres de Tumaco","52835000","ARMA BLANCA / CORTOPUNZANTE","07/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOLÍVAR","Turbaco","13836000","ARMA BLANCA / CORTOPUNZANTE","20/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Puerto Tejada","19573000","ARMA BLANCA / CORTOPUNZANTE","25/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOLÍVAR","Cartagena (CT)","13001000","ARMA BLANCA / CORTOPUNZANTE","20/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"MAGDALENA","Zona Bananera","47980000","ARMA BLANCA / CORTOPUNZANTE","17/02/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Agustín Codazzi","20013000","ARMA BLANCA / CORTOPUNZANTE","03/09/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"TOLIMA","Ibagué (CT)","73001000","ARMA BLANCA / CORTOPUNZANTE","08/06/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","21/04/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Guachené","19300000","ARMA BLANCA / CORTOPUNZANTE","03/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Garzón","41298000","ARMA BLANCA / CORTOPUNZANTE","07/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Palermo","41524000","ARMA BLANCA / CORTOPUNZANTE","06/06/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","29/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Ipiales","52356000","ARMA BLANCA / CORTOPUNZANTE","16/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","07/09/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","08/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","28/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Pasto (CT)","52001000","ARMA BLANCA / CORTOPUNZANTE","28/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NORTE DE SANTANDER","Ocaña","54498000","ARMA BLANCA / CORTOPUNZANTE","04/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","08/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","01/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOLÍVAR","Magangué","13430000","ARMA BLANCA / CORTOPUNZANTE","05/03/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Heliconia","05347000","ARMA BLANCA / CORTOPUNZANTE","13/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","24/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","25/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","29/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","ARMA BLANCA / CORTOPUNZANTE","13/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","ARMA BLANCA / CORTOPUNZANTE","02/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"META","Mapiripán","50325000","ARMA BLANCA / CORTOPUNZANTE","08/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"MAGDALENA","Zona Bananera","47980000","ARMA BLANCA / CORTOPUNZANTE","17/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Bucaramanga (CT)","68001000","ARMA BLANCA / CORTOPUNZANTE","12/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Valledupar (CT)","20001000","ARMA BLANCA / CORTOPUNZANTE","22/08/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","21/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Aguachica","20011000","ARMA BLANCA / CORTOPUNZANTE","19/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","23/04/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Pasto (CT)","52001000","ARMA BLANCA / CORTOPUNZANTE","01/08/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Pasto (CT)","52001000","ARMA BLANCA / CORTOPUNZANTE","20/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CUNDINAMARCA","Fusagasugá","25290000","ARMA BLANCA / CORTOPUNZANTE","21/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Aguachica","20011000","ARMA BLANCA / CORTOPUNZANTE","23/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Aguachica","20011000","ARMA BLANCA / CORTOPUNZANTE","25/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Rivera","41615000","ARMA BLANCA / CORTOPUNZANTE","16/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","20/05/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"GUAJIRA","Riohacha (CT)","44001000","ARMA BLANCA / CORTOPUNZANTE","30/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Barrancabermeja","68081000","ARMA BLANCA / CORTOPUNZANTE","10/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CHOCÓ","Quibdó (CT)","27001000","ARMA BLANCA / CORTOPUNZANTE","18/01/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Yalí","05885000","ARMA BLANCA / CORTOPUNZANTE","13/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","La Plata","41396000","ARMA BLANCA / CORTOPUNZANTE","19/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"META","Acacías","50006000","ARMA BLANCA / CORTOPUNZANTE","09/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","27/03/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"NORTE DE SANTANDER","El Carmen","54245000","ARMA BLANCA / CORTOPUNZANTE","01/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Aldana","52022000","ARMA BLANCA / CORTOPUNZANTE","12/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Bello","05088000","ARMA BLANCA / CORTOPUNZANTE","23/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","14/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","05/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","08/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","21/04/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Rionegro","05615000","ARMA BLANCA / CORTOPUNZANTE","31/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"VALLE","Buenaventura","76109000","ARMA BLANCA / CORTOPUNZANTE","12/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","13/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Argelia","76054000","ARMA BLANCA / CORTOPUNZANTE","24/03/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Córdoba","52215000","ARMA BLANCA / CORTOPUNZANTE","26/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","20/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Bolívar","76100000","ARMA BLANCA / CORTOPUNZANTE","22/06/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Rivera","41615000","ARMA BLANCA / CORTOPUNZANTE","24/03/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Palmira","76520000","ARMA BLANCA / CORTOPUNZANTE","16/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"TOLIMA","Ibagué (CT)","73001000","ARMA BLANCA / CORTOPUNZANTE","06/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"GUAJIRA","Riohacha (CT)","44001000","ARMA BLANCA / CORTOPUNZANTE","19/03/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","25/07/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Palmira","76520000","ARMA BLANCA / CORTOPUNZANTE","29/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOLÍVAR","Magangué","13430000","ARMA BLANCA / CORTOPUNZANTE","20/07/2023","MASCULINO","ADOLESCENTES","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","14/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","La Plata","41396000","ARMA BLANCA / CORTOPUNZANTE","14/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","26/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","23/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","30/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","09/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Floridablanca","68276000","ARMA BLANCA / CORTOPUNZANTE","15/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","25/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","11/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Barrancabermeja","68081000","ARMA BLANCA / CORTOPUNZANTE","08/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","Aguachica","20011000","ARMA BLANCA / CORTOPUNZANTE","24/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Palmira","76520000","ARMA BLANCA / CORTOPUNZANTE","15/08/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","20/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Malambo","08433000","ARMA BLANCA / CORTOPUNZANTE","09/07/2020","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Palmira","76520000","ARMA BLANCA / CORTOPUNZANTE","24/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"TOLIMA","Espinal","73268000","ARMA BLANCA / CORTOPUNZANTE","29/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Soledad","08758000","ARMA BLANCA / CORTOPUNZANTE","28/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Turbo","05837000","ARMA BLANCA / CORTOPUNZANTE","02/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","22/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","ARMA BLANCA / CORTOPUNZANTE","28/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Soledad","08758000","ARMA BLANCA / CORTOPUNZANTE","23/04/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Palmira","76520000","ARMA BLANCA / CORTOPUNZANTE","25/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","08/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001001","ARMA BLANCA / CORTOPUNZANTE","10/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","ARMA BLANCA / CORTOPUNZANTE","15/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CAUCA","Caloto","19142000","ARMA BLANCA / CORTOPUNZANTE","18/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CÓRDOBA","Montería (CT)","23001000","ARMA BLANCA / CORTOPUNZANTE","23/09/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NARIÑO","Córdoba","52215000","ARMA BLANCA / CORTOPUNZANTE","01/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Soledad","08758000","ARMA BLANCA / CORTOPUNZANTE","13/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","23/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","16/07/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","22/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Piedecuesta","68547000","ARMA BLANCA / CORTOPUNZANTE","30/01/2021","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","09/11/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CESAR","El Paso","20250000","ARMA BLANCA / CORTOPUNZANTE","12/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","15/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","12/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","27/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ANTIOQUIA","Medellín (CT)","05001000","ARMA BLANCA / CORTOPUNZANTE","08/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","ARMA BLANCA / CORTOPUNZANTE","08/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","23/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"SANTANDER","Girón","68307000","ARMA BLANCA / CORTOPUNZANTE","21/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"VALLE","Cali (CT)","76001000","ARMA BLANCA / CORTOPUNZANTE","08/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","01/05/2022","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","19/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Neiva (CT)","41001000","ARMA BLANCA / CORTOPUNZANTE","31/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CAUCA","Popayán (CT)","19001000","ARMA BLANCA / CORTOPUNZANTE","28/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","27/05/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","19/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","27/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"CESAR","Aguachica","20011000","ARMA BLANCA / CORTOPUNZANTE","14/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","ARMA BLANCA / CORTOPUNZANTE","07/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"CUNDINAMARCA","Guasca","25322000","ARMA BLANCA / CORTOPUNZANTE","09/08/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","03/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"ATLÁNTICO","Soledad","08758000","ARMA BLANCA / CORTOPUNZANTE","20/09/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO AUTOMOTORES","1"
"HUILA","Teruel","41801000","ARMA BLANCA / CORTOPUNZANTE","12/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Pitalito","41551000","ARMA BLANCA / CORTOPUNZANTE","14/10/2023","FEMENINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","La Plata","41396000","ARMA BLANCA / CORTOPUNZANTE","31/10/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
"HUILA","Garzón","41298000","ARMA BLANCA / CORTOPUNZANTE","10/06/2023","MASCULINO","ADULTOS","ARTÍCULO 239. HURTO MOTOCICLETAS","1"
