departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad,fecha,tipo
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-09-05,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,09/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-03,hurto
BOLÍVAR,Turbaco,13836000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-05,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-04,hurto
VALLE,Florida,76275000,ARMA BLANCA / CORTOPUNZANTE,08/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-06,hurto
CHOCÓ,Quibdó (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,08/01/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-01,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-04,hurto
META,Puerto Concordia,50450000,ARMA BLANCA / CORTOPUNZANTE,01/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-06,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,01/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-06,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,09/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-03,hurto
HUILA,La Plata,41396000,ARMA BLANCA / CORTOPUNZANTE,03/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-03,hurto
NORTE DE SANTANDER,Ocaña,54498019,ARMA BLANCA / CORTOPUNZANTE,10/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-06,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,08/02/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-02,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-11-04,hurto
CHOCÓ,Quibdó (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,06/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-06,hurto
TOLIMA,Ibagué (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-06-11,hurto
SANTANDER,Piedecuesta,68547000,ARMA BLANCA / CORTOPUNZANTE,04/06/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-06,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,01/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-06,hurto
VALLE,Palmira,76520000,ARMA BLANCA / CORTOPUNZANTE,02/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-01,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-01-11,hurto
CESAR,Valledupar (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-08-11,hurto
ATLÁNTICO,Galapa,8296000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-04,hurto
BOLÍVAR,Santa Rosa,13683000,ARMA BLANCA / CORTOPUNZANTE,05/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-10,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-05,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,12/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-12-04,hurto
ANTIOQUIA,Santa Bárbara,5679000,ARMA BLANCA / CORTOPUNZANTE,07/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-07-05,hurto
CALDAS,La Dorada,17380000,ARMA BLANCA / CORTOPUNZANTE,03/02/2024,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-07-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,05/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-04,hurto
CASANARE,Villanueva,85440000,ARMA BLANCA / CORTOPUNZANTE,03/12/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-03-12,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-04,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,08/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-05,hurto
BOLÍVAR,Turbaco,13836000,ARMA BLANCA / CORTOPUNZANTE,04/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,hurto
VALLE,Palmira,76520000,ARMA BLANCA / CORTOPUNZANTE,02/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-05,hurto
META,Acacías,50006000,ARMA BLANCA / CORTOPUNZANTE,08/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-05,hurto
BOLÍVAR,Simití,13744000,ARMA BLANCA / CORTOPUNZANTE,02/03/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-02-03,hurto
HUILA,San Agustín,41668000,ARMA BLANCA / CORTOPUNZANTE,02/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-06,hurto
HUILA,Garzón,41298000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,06/01/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-06-01,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,10/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-02,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,04/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-05,hurto
VALLE,Yumbo,76892000,ARMA BLANCA / CORTOPUNZANTE,10/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-10,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,08/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-05,hurto
ANTIOQUIA,Sopetrán,5761000,ARMA BLANCA / CORTOPUNZANTE,07/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-07-05,hurto
CESAR,Aguachica,20011000,ARMA BLANCA / CORTOPUNZANTE,05/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-03,hurto
HUILA,Acevedo,41006000,ARMA BLANCA / CORTOPUNZANTE,10/01/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-01,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,01/06/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-06,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,05/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-05,hurto
CESAR,Aguachica,20011000,ARMA BLANCA / CORTOPUNZANTE,08/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-05,hurto
GUAJIRA,Distracción,44098000,ARMA BLANCA / CORTOPUNZANTE,11/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-05,hurto
CAUCA,Silvia,19743000,ARMA BLANCA / CORTOPUNZANTE,05/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-11,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-01-05,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,10/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-05,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-04,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-04,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,05/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-09-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-11-05,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,11/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-11,hurto
NARIÑO,Imués,52354000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-04,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-04,hurto
CAUCA,Piendamó,19548000,ARMA BLANCA / CORTOPUNZANTE,06/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-03,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,02/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-05,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,07/05/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-07-05,hurto
NORTE DE SANTANDER,Cúcuta (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,04/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,hurto
MAGDALENA,Aracataca,47053000,ARMA BLANCA / CORTOPUNZANTE,06/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-05,hurto
NARIÑO,Ipiales,52356000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-04,hurto
CHOCÓ,Quibdó (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,05/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-05,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-04,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,06/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-05,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,02/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-05,hurto
CUNDINAMARCA,Guaduas,25320000,ARMA BLANCA / CORTOPUNZANTE,12/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-12-03,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,08/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-03,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,03/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-03,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,02/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-03,hurto
HUILA,Algeciras,41020000,ARMA BLANCA / CORTOPUNZANTE,01/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-01,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2024,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,hurto
CASANARE,Hato Corozal,85125015,ARMA BLANCA / CORTOPUNZANTE,04/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,hurto
HUILA,Garzón,41298000,ARMA BLANCA / CORTOPUNZANTE,03/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-03-11,hurto
CESAR,Aguachica,20011000,ARMA BLANCA / CORTOPUNZANTE,08/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-02,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,01/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,07/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-07-12,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,02/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-03,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,06/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-02,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-11-02,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,06/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-03,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,04/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-08-10,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,05/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-05-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-03,hurto
CESAR,González,20310000,ARMA BLANCA / CORTOPUNZANTE,05/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-03,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-04,hurto
CÓRDOBA,San Carlos,23678000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
SANTANDER,Piedecuesta,68547000,ARMA BLANCA / CORTOPUNZANTE,01/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,03/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-03,hurto
META,Puerto López,50573000,ARMA BLANCA / CORTOPUNZANTE,04/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-03,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,05/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-01,hurto
CHOCÓ,Quibdó (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,05/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-03,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,02/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-02-02,hurto
HUILA,Guadalupe,41319000,ARMA BLANCA / CORTOPUNZANTE,05/02/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-02,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-04,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,12/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-12-01,hurto
CAUCA,Santander de Quilichao,19698000,ARMA BLANCA / CORTOPUNZANTE,06/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-06-03,hurto
SANTANDER,Bucaramanga (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,11/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-10,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-01,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-07-02,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,09/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-09-12,hurto
TOLIMA,Ibagué (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,01/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-01-01,hurto
TOLIMA,Ibagué (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-08-11,hurto
PUTUMAYO,Valle del Guamuez,86865000,ARMA BLANCA / CORTOPUNZANTE,11/02/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-02,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-11,hurto
ATLÁNTICO,Malambo,8433000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
HUILA,Timaná,41807000,ARMA BLANCA / CORTOPUNZANTE,05/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-11,hurto
ATLÁNTICO,Soledad,8758000,ARMA BLANCA / CORTOPUNZANTE,11/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,hurto
SANTANDER,Barrancabermeja,68081000,ARMA BLANCA / CORTOPUNZANTE,02/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-02-12,hurto
META,Puerto López,50573000,ARMA BLANCA / CORTOPUNZANTE,07/12/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-07-12,hurto
ATLÁNTICO,Soledad,8758000,ARMA BLANCA / CORTOPUNZANTE,06/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-06-12,hurto
PUTUMAYO,Valle del Guamuez,86865000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,06/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-06-12,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,05/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-05-12,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,04/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-04-12,hurto
SANTANDER,Bucaramanga (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-09-02,hurto
CAUCA,Puerto Tejada,19573000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-08-07,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,05/02/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,03/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-03-12,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-10-01,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,hurto
VALLE,Florida,76275000,ARMA BLANCA / CORTOPUNZANTE,01/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-01-12,hurto
CAUCA,Piendamó,19548000,ARMA BLANCA / CORTOPUNZANTE,03/12/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-03-12,hurto
ANTIOQUIA,Caucasia,5154000,ARMA BLANCA / CORTOPUNZANTE,08/01/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-08-01,hurto
