departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad,FECHA,ANO,MES
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-06,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-06,2020,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-06,2020,11
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-06,2020,11
ANTIOQUIA,BARBOSA,05079000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
CUNDINAMARCA,RICAURTE,25612000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-07,2020,11
CÓRDOBA,CERETÉ,23162000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
GUAJIRA,LA JAGUA DEL PILAR,44420000,NO REPORTADO,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-07,2020,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
MAGDALENA,ARACATACA,47053000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
NORTE DE SANTANDER,EL ZULIA,54261000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
SANTANDER,BARRANCABERMEJA,68081000,ARMA BLANCA / CORTOPUNZANTE,07/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-07,2020,11
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-08,2020,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,08/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-08,2020,11
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,08/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-08,2020,11
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,08/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-08,2020,11
ANTIOQUIA,BELLO,05088000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-09,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-09,2020,11
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-09,2020,11
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-09,2020,11
NORTE DE SANTANDER,CÚCUTA,54001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-09,2020,11
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,09/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-09,2020,11
ANTIOQUIA,ITAGUI,05360000,ARMA BLANCA / CORTOPUNZANTE,10/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-10,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-10,2020,11
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-10,2020,11
SUCRE,SINCELEJO,70001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-10,2020,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-10,2020,11
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,11/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-11,2020,11
SUCRE,COROZAL,70215000,ARMA BLANCA / CORTOPUNZANTE,11/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-11,2020,11
SUCRE,OVEJAS,70508000,ARMA BLANCA / CORTOPUNZANTE,12/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-12,2020,11
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,14/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2020-11-14,2020,11
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,14/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-14,2020,11
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,15/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-15,2020,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,15/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-15,2020,11
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,15/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-15,2020,11
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,16/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-16,2020,11
CESAR,SAN ALBERTO,20710000,ARMA BLANCA / CORTOPUNZANTE,16/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-16,2020,11
SUCRE,SAN MARCOS,70708000,ARMA BLANCA / CORTOPUNZANTE,16/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-16,2020,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-17,2020,11
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-17,2020,11
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-17,2020,11
ANTIOQUIA,SONSON,05756000,ARMA BLANCA / CORTOPUNZANTE,18/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-18,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,18/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-18,2020,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,18/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-18,2020,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,19/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-19,2020,11
MAGDALENA,SANTA MARTA,47001000,ARMA BLANCA / CORTOPUNZANTE,19/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-19,2020,11
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,19/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-19,2020,11
CASANARE,YOPAL,85001000,ARMA BLANCA / CORTOPUNZANTE,20/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-20,2020,11
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,20/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-20,2020,11
CAUCA,CAJIBÍO,19130000,ARMA BLANCA / CORTOPUNZANTE,21/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-21,2020,11
CHOCÓ,EL CARMEN DE ATRATO,27245000,ARMA BLANCA / CORTOPUNZANTE,21/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-21,2020,11
META,GRANADA,50313000,ARMA BLANCA / CORTOPUNZANTE,21/11/2020,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-21,2020,11
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,21/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-11-21,2020,11
BOLÍVAR,MAGANGUÉ,13430000,ARMA BLANCA / CORTOPUNZANTE,22/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-22,2020,11
BOLÍVAR,MAHATES,13433000,ARMA BLANCA / CORTOPUNZANTE,22/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-22,2020,11
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,22/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-22,2020,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,23/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-23,2020,11
ATLÁNTICO,PALMAR DE VARELA,08520000,ARMA BLANCA / CORTOPUNZANTE,24/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-24,2020,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,24/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-24,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,25/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-25,2020,11
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,26/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-26,2020,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,27/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-27,2020,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,27/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-27,2020,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,28/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-28,2020,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,28/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-28,2020,11
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,28/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-28,2020,11
RISARALDA,DOSQUEBRADAS,66170000,ARMA BLANCA / CORTOPUNZANTE,28/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-28,2020,11
BOLÍVAR,MAGANGUÉ,13430000,ARMA BLANCA / CORTOPUNZANTE,29/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-29,2020,11
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,29/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-29,2020,11
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,29/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-29,2020,11
CAUCA,ROSAS,19622000,ARMA BLANCA / CORTOPUNZANTE,30/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-30,2020,11
HUILA,PITALITO,41551000,NO REPORTADO,30/11/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-30,2020,11
VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,30/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-30,2020,11
VALLE,TORO,76823000,ARMA BLANCA / CORTOPUNZANTE,30/11/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-11-30,2020,11
MAGDALENA,ARACATACA,47053000,ARMA BLANCA / CORTOPUNZANTE,01/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-01,2020,12
NORTE DE SANTANDER,CÚCUTA,54001000,ARMA BLANCA / CORTOPUNZANTE,01/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-01,2020,12
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,01/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-01,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,02/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-02,2020,12
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,02/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-02,2020,12
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,02/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-02,2020,12
HUILA,ACEVEDO,41006000,ARMA BLANCA / CORTOPUNZANTE,04/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-04,2020,12
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,04/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-04,2020,12
VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,04/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-04,2020,12
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,04/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-04,2020,12
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,05/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-05,2020,12
HUILA,TIMANÁ,41807000,ARMA BLANCA / CORTOPUNZANTE,05/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-05,2020,12
BOLÍVAR,CARTAGENA,13001009,ARMA BLANCA / CORTOPUNZANTE,06/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-06,2020,12
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,06/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-06,2020,12
SUCRE,SAN LUIS DE SINCÉ,70742000,ARMA BLANCA / CORTOPUNZANTE,06/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-06,2020,12
ANTIOQUIA,ITAGUI,05360000,ARMA BLANCA / CORTOPUNZANTE,07/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-07,2020,12
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,07/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-07,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,07/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-07,2020,12
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,07/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-07,2020,12
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,07/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-07,2020,12
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,08/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-08,2020,12
QUINDÍO,ARMENIA,63001000,ARMA BLANCA / CORTOPUNZANTE,08/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-08,2020,12
ATLÁNTICO,SABANALARGA,08638000,ARMA BLANCA / CORTOPUNZANTE,09/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-09,2020,12
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,09/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-09,2020,12
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,10/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-10,2020,12
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,10/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-10,2020,12
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,10/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-10,2020,12
ANTIOQUIA,GIRARDOTA,05308000,ARMA BLANCA / CORTOPUNZANTE,11/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-11,2020,12
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,11/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-11,2020,12
VALLE,ANSERMANUEVO,76041000,ARMA BLANCA / CORTOPUNZANTE,11/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-11,2020,12
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-11,2020,12
AMAZONAS,LETICIA,91001000,ARMA BLANCA / CORTOPUNZANTE,12/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-12,2020,12
ANTIOQUIA,YOLOMBÓ,05890000,ARMA BLANCA / CORTOPUNZANTE,12/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-12,2020,12
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,12/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-12,2020,12
SANTANDER,LEBRIJA,68406000,ARMA BLANCA / CORTOPUNZANTE,12/12/2020,MASCULINO,MENORES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-12,2020,12
ANTIOQUIA,BELLO,05088000,ARMA BLANCA / CORTOPUNZANTE,13/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-13,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,13/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-13,2020,12
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,13/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-13,2020,12
CAUCA,VILLA RICA,19845000,ARMA BLANCA / CORTOPUNZANTE,14/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-14,2020,12
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,14/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-14,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-15,2020,12
BOLÍVAR,TURBACO,13836000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-15,2020,12
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-15,2020,12
CUNDINAMARCA,CAJICÁ,25126000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-15,2020,12
SUCRE,SINCELEJO,70001000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-15,2020,12
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,15/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-15,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,16/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-16,2020,12
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,16/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-16,2020,12
TOLIMA,CARMEN DE APICALÁ,73148000,ARMA BLANCA / CORTOPUNZANTE,16/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-16,2020,12
VALLE,GINEBRA,76306000,ARMA BLANCA / CORTOPUNZANTE,16/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-16,2020,12
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,17/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-17,2020,12
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,17/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,2,2020-12-17,2020,12
CESAR,RÍO DE ORO,20614000,ARMA BLANCA / CORTOPUNZANTE,17/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-17,2020,12
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,18/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-18,2020,12
CUNDINAMARCA,PASCA,25535000,ARMA BLANCA / CORTOPUNZANTE,18/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-18,2020,12
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,18/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-18,2020,12
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,19/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-19,2020,12
CESAR,LA PAZ,20621000,ARMA BLANCA / CORTOPUNZANTE,19/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-19,2020,12
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,20/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-20,2020,12
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,22/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-22,2020,12
CHOCÓ,QUIBDÓ,27001000,NO REPORTADO,22/12/2020,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2020-12-22,2020,12
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,22/12/2020,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2020-12-22,2020,12
